biomarker_id	assessed_biomarker_entity_ID	assessed_biomarker_entity	biomarker	best_biomarker_role	specimen	specimen_ID	loinc_code	condition	condition_ID	evidence_source	evidence
A0296	UPKB:Q06830	Peroxiredoxin-1 (PRDX-1)	increased PRDX-1 level	prognostic	ovary	UN:0000992		ovarian cancer (DOID:2394)	DOID:2394	PMID:31559796	"Multivariate analysis showed that a high expression of PRDX-1 is an independent prognostic factor of poor, overall survival (P<0.002) and a disease-free survival (P<0.01). "
A0297	UPKB:P04792	Heat shock protein beta-1 (HSPB1)	increased HSPB1 level	prognostic	blood	UN:0000178		ovarian cancer (DOID:2394)	DOID:2394	PMID:33130378	"Taken together, our findings demonstrate that high levels of circulating HSP27 in serum are associated with improved overall survival of OC patients. "
A0298	UPKB:Q9BYZ8	Regenerating islet-derived protein 4 (REG4)	increased REG4 level	diagnostic	blood	UN:0000178		ovarian cancer (DOID:2394)	DOID:2394	PMID:26981633	"Finally, an ELISA based serum biomarker assay demonstrated increased expression only in patients with mucinous ovarian cancer. This study identifies REG4 as a potential serum biomarker for histotype-specific detection of mucinous ovarian cancer and suggests serum REG4 measurement as a non-invasive diagnostic tool for postoperative follow-up of patients with mucinous ovarian cancer. "
A0298	UPKB:Q9BYZ8	Regenerating islet-derived protein 4 (REG4)	increased REG4 level	diagnostic	stomach	UN:0000945		stomach cancer (DOID:10534)	DOID:10534	PMID:27036049	"In the present study, we show that high expression of REG4 correlates with advanced stage and poor survival prognosis for gastric cancer patients. REG4 overexpression significantly enhances peritoneal metastasis by increasing adhesion ability. Moreover, SP1 is proved to be a transcription factor of REG4 and induce REG4 expression upon TGF-alpha stimulation. "
A0299	RNAC:URS0000759B00	HOX transcript antisense RNA (HOTAIR)	increased HOTAIR level	diagnostic	blood	UN:0000178		breast cancer (DOID:1612)	DOID:1612	PMID:26033707	"We measured the HOTAIR and GAPDH DNA in 24 randomly selected patients and 24 age-matched healthy individuals using the direct serum qPCR assay, and found that the relative concentration of HOTAIR DNA was significantly higher in the breast cancer patients than in healthy individuals, corresponding to an average fold change of 2.01 (P = 0.0008). "
A0300	RNAC:URS00008B9C5E	Long non-coding RNA H19 (LNCRNA H19)	increased LNCRNA H19 level	diagnostic	blood	UN:0000178		breast cancer (DOID:1612)	DOID:1612	PMID:27540977	The results revealed that the expression of H19 was significantly increased in BC tissues and plasma compared with healthy controls (P< 0.05). 
A0302	UPKB:P36956	Sterol regulatory element-binding protein 1 (SREBP1)	increased SREBP1 level	diagnostic	thyroid gland	UN:0002046		thyroid gland cancer (DOID:1781)	DOID:1781	PMID:31887541	"The expression of SREBP1 was significantly different among DTCs, thyroid nodules and the adjacent normal tissues. SREBP1 was upregulated follow with the malignancy. "
A0303		Differentiation antagonizing non-protein coding RNA (DANCR)	decreased DANCR level	diagnostic	thyroid gland	UN:0002046		thyroid gland cancer (DOID:1781)	DOID:1781	PMID:30910839	These results demonstrated that the expression of DANCR was notably decreased in tumor tissues in comparison with adjacent normal tissues. The present study demonstrated that DANCR was associated with PTC aggressive clinical features and may serve as a diagnostic biomarker for detecting PTC patients. 
A0304	UPKB:P12429	Annexin A3 (ANXA3)	decreased ANXA3 level	prognostic	prostate gland	UN:0002367		prostate cancer (DOID:10283)	DOID:10283	PMID:18222597	"ANXA3 represents a promising candidate tissue marker, and when combined with the standard prognostic parameters, is suggested to provide a more precise prediction of prognosis in the individual patient, therefore harboring the potential to contribute to future patient management. "
A0305	UPKB:Q5TGI4	Sterile alpha motif domain-containing protein 5 (SAMD5)	increased SAMD5 level	prognostic	prostate gland	UN:0002367		prostate cancer (DOID:10283)	DOID:10283	PMID:30739268	"SAMD5 mRNA was shown to be up-regulated in multiple microarray datasets of prostate cancer with the strict statistic criteria: p<0.01 and fold change >/=2. In TCGA_PCa cohort study, high expression of SAMD5 was a risk factor for patients on post-operative BCR (HR 2.181, 95%CI 1.199–3.966, p=0.011) and this predictive ability was independent of Gleason score and pathologic T stage (HR 2.018, 95%CI 1.102–3.698, p=0.023). In another validating cohort study, the statistic trend was similar, and the pooled analysis by combining the two cohort study further confirmed its prognostic effect. "
A0307	UPKB:P09630	Homeobox C6 (HOXC6)	increased HOXC6 level	prognostic	prostate gland	UN:0002367		prostate cancer (DOID:10283)	DOID:10283	PMID:31271305	"Relative expressions of HOXC6 at mRNA and protein levels were obviously higher in both PCa tissues and cells than in adjacent non-cancerous tissues and normal human prostate epithelial cells (p < .05). Chi-square test demonstrated that high expression of HOXC6 was significantly associated with PSA concentration, Gleason score and TNM stage (p < .05). "
A0308	UPKB:Q8N490	Myofibrillogenesis regulator 1 (PNKD)	increased PNKD level	diagnostic	ovary	UN:0000992		ovarian cancer (DOID:2394)	DOID:2394	PMID:21702971	"MR-1 was overexpressed in ovarian cancer tissues and SKOV3 cells. Knockdown of MR-1 expression inhibited cell adhesion and invasion, and treatment with anti-cancer drugs decreased its expression in cancer cells. Taken together, these results provide the first evidence of the cellular and molecular mechanisms by which MR-1 might serve as a novel biological marker and potential therapeutic target for ovarian cancer. "
A0309	UPKB:O95994	Anterior gradient protein 2 homolog (AGR2)	increased AGR2 level	diagnostic	ovary	UN:0000992		ovarian cancer (DOID:2394)	DOID:2394	PMID:21200134	"We noted a marked overexpression of AGR2 mRNA and protein in early stage mucinous ovarian tumors compared to normal ovarian tissues and serous type ovarian tumors by Western blot analysis and immunohistochemistry. To further elucidate the role of AGR2 in ovarian tumorigenesis, stable 2774 human ovarian cancer cell lines overexpressing AGR2 were established. Forced expression of AGR2 in 2774 cells enhanced the growth and migration of ovarian cancer cells. "
A0309	UPKB:O95994	Anterior gradient protein 2 homolog (AGR2)	increased AGR2 level	prognostic	stomach	UN:0000945		stomach cancer (DOID:10534)	DOID:10534	PMID:26998125	"AGR2 and CTSD expression were both elevated in GC lesions compared with noncancerous tissues. In 204/436 (46.8%) GC patients, high expression of AGR2 was positively correlated with the expression of CTSD (r=0.577, P<0.01). Furthermore, several clinicopathological parameters were significantly associated with AGR2 expression level, including tumor size, depth of invasion and TNM stage (P<0.05). The findings of the present study indicate that AGR2 expression is significantly associated with location and size of GC, depth of invasion, TNM stage, lymphatic metastasis, vessel invasion, distant metastasis, Lauren's classification, high CTSD expression and poor prognosis. Thus, AGR2 may be a novel GC marker and may present a potential therapeutic target for GC. "
A0310	UPKB:P00747	Plasminogen (PLG)	increased PLG level	prognostic	ovary	UN:0000992		ovarian cancer (DOID:2394)	DOID:2394	PMID:27935848	"PLG staining was positively associated with prolonged overall survival (OS) [hazard ratio (HR)=0.59, p=0.026] of the patients. In summary, these data indicate that elevated PLG expression represents a favorable prognostic biomarker in advanced (FIGO III/IV) high-grade serous ovarian cancer. "
A0311	UPKB:Q16651	Serine protease prostasin (PRSS8)	increased PRSS8 level	diagnostic	ovary	UN:0000992		ovarian cancer (DOID:2394)	DOID:2394	PMID:27036110	"Overexpression of PRSS8 mRNA and high levels of prostasin in multiple subtypes of early stage ovarian tumors may provide clinical biomarkers for early detection of OVC, which can potentially be used with CA125 and HE4. "
A0312	UPKB:P17096	High mobility group protein A1 (HMGA1)	increased HMGA1 level	diagnostic	urine	UN:0001088		ovarian cancer (DOID:2394)	DOID:2394	PMID:25586095	"Urine HMGA1 was significantly elevated in serous epithelial ovarian cancer specimen relative to healthy control specimens with G3 specimens exhibiting higher levels than G1-G2 specimens. Furthermore, urine HMGA1 and serum CA-125 combined AUC indicated that urine HMGA1 is an excellent diagnostic biomarker for serous epithelial ovarian cancer. "
A0313	UPKB:P18510	Interleukin-1 receptor antagonist (IL1RN)	increased IL1RN level	prognostic	thyroid gland	UN:0002046		thyroid gland cancer (DOID:1781)	DOID:1781	PMID:33238942	IL1RN showed higher expression levels and lower methylation levels in PTC tissues than in normal tissues. IL1RN is a good prognostic and diagnostic biomarker for PTC. IL1RN may promote thyroid cancer progression through immune-related pathways. 
A0314	UPKB:P62324	B cell translocation gene 1 protein (BTG1)	decreased BTG1 level	prognostic	thyroid gland	UN:0002046		thyroid gland cancer (DOID:1781)	DOID:1781	PMID:25017022	"We determined the expression and function of B cell translocation gene 1 (BTG1) in thyroid carcinoma. Thyroid samples were obtained from cancer lesions (n=83) and adjacent normal tissue (n=35) in thyroid cancer patients immediately after endoscopic biopsy. TG1 protein expression was significantly lower in thyroid cancer tissue biopsies compared to normal tissue. Reduced BTG1 expression is associated with increased disease severity, suggesting it is a negative regulator of thyroid cancer and can serve as a prognostic indicator. "
A0315	UPKB:P40123	Cyclase-associated actin cytoskeleton regulatory protein 2 (CAP2)	increased CAP2 level	prognostic	ovary	UN:0000992		ovarian cancer (DOID:2394)	DOID:2394	PMID:32211793	Multivariate analyses showed that CAP2 expression in ovarian cancer is an independent prognostic factor for recurrence-free survival (P = 0.019). CAP2 expression is upregulated in aggressive histologic types of epithelial ovarian cancer and serves as a novel prognostic biomarker for patient survival. 
A0316	UPKB:Q9BV68	RING finger protein 126 (RNF126)	increased RNF126 level	prognostic	ovary	UN:0000992		ovarian cancer (DOID:2394)	DOID:2394	PMID:32254065	Upregulated protein level of RNF126 in EOC tissues is a biomarker predicting poor outcomes of EOC patients. 
A0317	UPKB:O43240	Kallikrein-10 (KLK10)	increased KLK10 level	prognostic	blood	UN:0000178		ovarian cancer (DOID:2394)	DOID:2394	PMID:12591730	"HK10 concentration is significantly elevated in serum of presurgical ovarian cancer patients (range: 106-11,746 ng/liter; mean = 1067 ng/liter) but not in serum of patients with benign gynecologic diseases (range: 120-1200 ng/liter; mean = 447 ng/liter). Serum hK10 represents a novel biomarker for ovarian cancer. We conclude that preoperative serum hK10 concentration is a strong and independent unfavorable prognostic marker for ovarian cancer. "
A0318	UPKB:P40763	Signal transducer and activator of transcription 3 (STAT3)	increased STAT3 level	diagnostic	thyroid gland	UN:0002046		thyroid gland cancer (DOID:1781)	DOID:1781	PMID:21577321	Expression of STAT3 in all PTC primary tumors was 98% (40/41) and thus significantly higher than corresponding benign thyroid tissue. 
A0318	UPKB:P40763	Signal transducer and activator of transcription 3 (STAT3)	increased STAT3 level	prognostic	stomach	UN:0000945		stomach cancer (DOID:10534)	DOID:10534	PMID:26622669	"The data demonstrated that eight genes associated with ApoE were differentially expressed, with six of these upregulated and two downregulated. Functionally, these genes were involved in the JAK-STAT cascade, acute-phase response, acute inflammatory response, and the steroid hormone response. Among these ApoE-associated genes, expression of the signal transducer and activator of transcription 2 (STAT2) and STAT3 transcription factors was upregulated. To the best of our knowledge, this is the first study to demonstrate the network of ApoE-related genes and transcription factors in gastric cancer. Additional studies are required in order to confirm these data and to translate the results into the identification of clinical biomarkers and novel treatment strategies for gastric cancer. "
A0319	UPKB:Q9NYA1	Sphingosine kinase 1 (SPHK1)	increased SPHK1 level	predictive	thyroid gland	UN:0002046		thyroid gland cancer (DOID:1781)	DOID:1781	PMID:28982849	Sphingosine kinase 1 is up-regulated in many different types of human malignancies and plays a crucial role in cancer development and progression. Sphingosine kinase 1 expression in papillary thyroid carcinoma tissue was significantly higher than in nodular goiter (p<0.001) or normal thyroid (p<0.001)  tissue. 
A0324	UPKB:Q96BK5	PIN2/TERF1 interacting telomerase inhibitor 1 (PINX1)	increased PINX1 level	prognostic	thyroid gland	UN:0002046		thyroid gland cancer (DOID:1781)	DOID:1781	PMID:30026037	"Immunohistochemistry for PINX1 was performed using a tissue microarray of samples taken from the 160 patients with PTC. PINX1 expression was significantly associated with tumor size, lymph node metastasis, telomerase reverse transcriptase, promoter mutation and recurrence. PINX1 mRNA expression was more pronounced in the recurrent group than in the nonrecurrent group. In addition, results of the binary logistic regression model showed that PINX1 protein expression had a significant influence on recurrence. "
A0324	UPKB:Q96BK5	PIN2/TERF1 interacting telomerase inhibitor 1 (PINX1)	decreased PINX1 level	prognostic	kidney	UN:0002113		kidney cancer (DOID:263)	DOID:263	PMID:26033551	"PinX1 low expression staining was observed in 7 of 35 (20%) normal renal tissues, and 168 of 278 (60%) ccRCC tissues (P < 0.001) low PinX1 staining correlated with both worse overall and disease-specific survival in ccRCC (P = 0.002 and P = 0.002). "
A0324	UPKB:Q96BK5	PIN2/TERF1 interacting telomerase inhibitor 1 (PINX1)	decreased PINX1 level	prognostic	kidney	UN:0002113		kidney cancer (DOID:263)	DOID:263	PMID:31254127	" To further understand the molecular mechanism of PinX1 in renal cancer angiogenesis, we obtained the gene microarray to determine the downstream molecules of PinX1 in renal cancer. Surprisingly, PinX1 promoted the expression level of miR-125a-3p, which is a tumor suppressor of multiple oncogenes, including VEGF, CDK3, FUT5/6, and ERBB2/3. "
A0325	NCIT:C17961	Genomic DNA cytosine methylation (5-MC GDNA)	decreased 5-MC GDNA level	risk	blood	UN:0000178		urinary bladder cancer (DOID:11054)	DOID:11054	PMID:18339581	"We have shown in a large case–control study that leucocyte DNA hypomethylation is associated with increased risk of developing bladder cancer, and this association is independent of smoking and the other assessed risk factors. "
A0329	UPKB:O94907	Dickkopf-1 (DKK-1)	increased DKK-1 level	diagnostic	prostate gland	UN:0002367		prostate cancer (DOID:10283)	DOID:10283	PMID:18561248	"DKK-1 expression index (EI) was found to increase in PIN and primary lesions compared to non-neoplastic tissue (106±10 vs. 19±6, respectively, where the EI is the product of the percent expression and staining intensity). DKK-1 expression was also found to be higher in all PCa metastatic lesions (56±21 EI) compared to non-neoplastic tissues but was significantly decreased vs. primary PCa lesions (p<0.008). The decline in DKK-1 correlated with a shift of beta-catenin staining from the nucleus to the cytoplasm suggesting possible mechanism for the observed decrease in DKK-1 levels during PCa progression. Within metastatic lesions, DKK-1 expression was least abundant in PCa bone metastases relative to all soft tissue PCa metastatic lesions except lymph node metastases. High DKK-1 expression within PCa metastases was further associated with shorter over-all patient survival. "
A0330	UPKB:P27487	Dipeptidyl peptidase-IV (DPP-4)	increased DPP-4 level	predictive	blood	UN:0000178		thyroid gland cancer (DOID:1781)	DOID:1781	PMID:30594915	"The serum DPP-IV concentration was measured in 171 male patients with PTC, 81 male patients with a benign thyroid nodule (BTN), and 52 male healthy controls (HCs). he ROC curve indicated a good performance of DPP-IV for discriminating PTC from BTN, with an area under the curve (AUC) of 0.881 (95% CI, 0.840-0.922). Serum DPP-IV demonstrated a modest performance in predicting nonstructurally persistent disease/recurrent disease (NSPRD) survival. "
A0331	UPKB:O00533	Close homolog of L1 (CHL1)	increased CHL1 level	prognostic	thyroid gland	UN:0002046		thyroid gland cancer (DOID:1781)	DOID:1781	PMID:30311656	"CHL1 was found to have greater than 15-fold higher expression in fragments per kilobase million in HCC compared with benign Hurthle cell tumors. This was confirmed by qRT-PCR. Moreover, the immunoreactivity score of the CHL1 protein was significantly higher in HCC compared with benign Hürthle cell nodules. Moreover, the immunoreactivity score of the CHL1 protein was significantly higher in HCC compared with benign Hürthle cell nodules. CHL1 expression may represent a novel and useful prognostic biomarker to distinguish HCC from benign Hürthle cell disease. "
A0332	UPKB:P06748	Nucleophosmin (NPM)	increased NPM level	diagnostic	thyroid gland	UN:0002046		thyroid gland cancer (DOID:1781)	DOID:1781	PMID:20515654	"In these cells, a positive correlation between NPM protein levels, but not mRNA, and proliferation state was detected. By using thyroid tumor cell lines, we demonstrated that such a post-mRNA regulation may depend on NPM binding to p-Akt, whose levels were found to be increased in the tumor cells, in parallel with reduction of PTEN. In conclusion, our present data demonstrate for the first time that nucleophosmin is overexpressed in thyroid tumors, as an early event of thyroid tumorigenesis. "
A0333	UPKB:P63261	Actin gamma 1 gene amplification (ACTG1)	presence of	prognostic	uterus	UN:0000995		uterine cancer (DOID:363)	DOID:363	PMID:33217970	"Given that ACTG1 and MYLK2 amplifications or overexpression were consistently observed in uterine cancers, we sought to analyze their potential as uterine cancer biomarkers. We found that patients with ACTG1 gains in the UCEC cohort, relative to those without, had a worse prognosis, while patients with MYLK2 gains did not. Based on Kaplan-Meier curves, ACTG1 gains predicted significantly shorter overall survival (p-value = 6.198 × 10-4). "
A0334	UPKB:Q92597	Differentiation-related gene 1 protein (NDRG1)	Increased NDRG1 level	diagnostic	prostate gland	UN:0002367		prostate cancer (DOID:10283)	DOID:10283	PMID:24386364	"Increase in the expression of BTF3, HINT1, NDRG1 and ODC1 in malignant cores, diagnosed by histopathology, compared to non-malignant cores (p<0.0001, Mann Whitney U test). These results identify BTF3, HINT1, NDRG1 and ODC1 as proteins that are overexpressed in prostate cancer. NDRG1 could be a useful protein biomarker for prostate cancer. "
A0335	UPKB:P04626	Receptor tyrosine-protein kinase erbB-2 (ERBB2)	increased ERBB2 level	prognostic	stomach	UN:0000945		stomach cancer (DOID:10534)	DOID:10534	PMID:10829039	"Kaplan-Meier analysis (log-rank statistics) revealed a significant association of increasing expression of c-erbB-2 with shorter disease-free (P =. 0023) and overall survival (P =.0160). High amounts of p185 were significantly associated with a high expression of urokinase-type plasminogen activator (uPA) (P <.010), uPA-receptor (P =.030), type-1 plasminogen activator inhibitor (PAI) (P <.010), type-2 PAI (P =.021), cathepsin D (P =.036), matrix metalloproteinase-2 (P =. 024), alpha-1-antichymotrypsin (P =.025), and alpha-2-macroglobulin (P =.017). Multivariate analysis considering these proteases/protease inhibitors, in addition to alpha-1-antitrypsin, tissue plasminogen activator, plasminogen, alpha-2-antiplasmin, and antithrombin III, and established prognostic parameters revealed that, in addition to surgical curability, pT stage, pN stage, and PAI-1, c-erbB-2 is an independent prognostic factor for overall survival of curatively resected patients (n = 139; P =.049; relative risk, 1.54; 95% confidence interval, 1.08 to 1.67) and all patients (P =.028; relative risk 1.33; 95% CI, 1.28 to 1.38). "
A0336	UPKB:O00559	Receptor-binding cancer antigen expressed on SiSo cells (RCAS1)	increased RCAS1 level	predictive	blood	UN:0000178		uterine cancer (DOID:363)	DOID:363	PMID:16842844	"Uterine cancer patients had significantly higher serum RCAS1 concentrations than did healthy women. The RCAS1 level was dramatically reduced in patients who had a positive response to treatment; however, the RCAS1 value increased in patients whose tumors clearly grew (P= 0.0007 and P= 0.0008, respectively) (Fig. 3). "
A0337	UPKB:P21802	Fibroblast growth factor receptor 2 gene amplification (FGFR2)	presence of	predictive	stomach	UN:0000945	48972-4	stomach cancer (DOID:10534)	DOID:10534	PMID:23493349	Amplification of the FGFR2 gene was identified in a subset of Chinese and Caucasian patients with gastric cancer. 
A0338	UPKB:P08581	Hepatocyte growth factor receptor gene copy number (MET)	increased copy number	prognostic	stomach	UN:0000945		stomach cancer (DOID:10534)	DOID:10534	PMID:22042954	"In 216 assessable patients, MET CNG five or more copies and homozygous HGF-truncated DATE occurred in 21 patients (10%) and 30 patients (13%), respectively. Patients with MET CNG five or more copies (MET-positive) showed significantly worse prognosis with multivariate hazard ratio (HR) of 3.02 (95% CI, 1.71 to 5.33; P < .001) for DFS and multivariate HR of 2.91 (95% CI, 1.65 to 5.11; P < .001) for OS. "
A0339	UPKB:P42336	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform gene amplification (PIK3CA)"	presence of	prognostic	stomach	UN:0000945	63419-6	stomach cancer (DOID:10534)	DOID:10534	PMID:22292935	"PIK3CA mutations and amplification were found in 8/113 (7.1%) and 88/131 (67%) gastric cancer patients, respectively. Our data showed that PIK3CA mutations were not common, but its amplification was very common in gastric cancer and may be a major mechanism in activating the PI3K/Akt pathway in gastric cancer. Importantly, Kaplan-Meier survival curves revealed that PIK3CA amplification was significantly positively associated with poor survival of gastric cancer patients. In the present study, a high prevalence of PIK3CA amplification was found in gastric cancer, which was significantly associated with poor prognosis of gastric cancer patients. "
A0340	UPKB:Q99572	P2X purinoceptor 7 (P2RX7)	decreased P2RX7 level	diagnostic	uterus	UN:0000995		uterine cancer (DOID:363)	DOID:363	PMID:17035398	"The P2X7 is expressed predominantly in the epithelial components of the uterus, (a) Levels of the P2X(7) are lower in uterine epithelial cancer tissues than in the corresponding normal tissues. (b) The data suggest that tissue P2X(7) mRNA and protein levels could be used as a novel biomarker to differentiate normal and cancer uterine epithelial tissues. Uterine epithelial cancerous lesions lack expression of the P2X7. "
A0341	UPKB:Q92876	Kallikrein-6 (KLK6)	increased KLK6 level	monitoring	blood	UN:0000178		uterine cancer (DOID:363)	DOID:363	PMID:15867230	"In contrast, serum and plasma hK6 values in USPC patients (6.1 +/- 1.1) were significantly higher than those in the noncancer group (P = 0.006), benign group (P = 0.003), and endometrioid carcinoma patients (P = 0.005). "
A0342	MRB:MI0000466	miRNA‑9-1 gene hypermethylation (MIR‑9-1)	presence of	prognostic	ovary	UN:0000992	NA 	ovarian cancer (DOID:2394)	DOID:2394	PMID:29313235	"These findings attest to oncosuppressive role of the studied microRNA genes (MIR-9-1, MIR-9-3, MIR-107, MIR-1258, and MIR-130b) in the pathogenesis and progress of ovarian cancer and indicated their prognostic potential. "
A0344	UPKB:Q16610	Extracellular matrix protein 1 (ECM1)	increased EMC1 level	diagnostic	thyroid gland	UN:0002046		thyroid gland cancer (DOID:1781)	DOID:1781	PMID:16135921	"By cDNA array analysis, ADAMTS8, ECM1, MMP8, PLAU, SELP, and TMPRSS4 were upregulated, and by quantitative PCR, ECM1, SELP, and TMPRSS4 mRNA expression was higher in malignant (n = 57) than in benign (n = 38) thyroid neoplasms. Combining both markers improved their diagnostic use (AUC 0.985; sensitivity, 91.7%; specificity, 89.8%; positive predictive value, 85.7%; negative predictive value, 82.8%). ECM1 and TMPRSS4 expression analysis improved the diagnostic accuracy of FNA biopsy in 35 of 38 indeterminate or suspicious results. "
A0345		ALU repeat 115 (ALU115)	increased ALU115 level	prognostic	blood	UN:0000178		breast cancer (DOID:1612)	DOID:1612	PMID:29701836	"The results of Mann-Whitney U testing (Figure 1) showed that the median serum ALU115 level and ALU247/115 index of the patients newly diagnosed with BC were 1083.66 ng per mL (342.87 to 2248.42 ng/mL) and 1.81 ng per mL (0.52 to 3.95 ng/mL), respectively. These values were significantly higher than those in patients with benign mammary hyperplasia: 145.87 ng per mL (87.45 to 357.92 ng/mL) and 0.33 ng per mL (0.26 to 0.55 ng/mL) and healthy controls: 228.19 ng per mL (123.47 to 597.1 ng/mL) and 0.48 ng/mL (0.21 to 0.55 ng/mL) (both P <.001). "
A0346	UPKB:P05093	CYP17 A2 allele polymorphism (CYP17A2)	presence of	risk	blood	UN:0000178	77057-8	ovarian cancer (DOID:2394)	DOID:2394	PMID:16783967	Our data indicate that the CYP17 A2 allele polymorphism may confer an increased risk and can provide a biomarker for ovarian cancer patients in whom no mutations in the BRCA genes are observed. 
A0347	UPKB:P19440	Gamma-glutamyltransferase (GGT)	increased GGT level	prognostic	blood	UN:0000178	2324-2	uterine cancer (DOID:363)	DOID:363	PMID:27646551	"Women with higher pre-treatment GGT serum levels showed impaired Overall Survival (OS) compared to women with normal low levels. Higher pre-treatment GGT serum levels were independently associated with unfavorable prognosis in women with ULMS. Thus, GGT seems to be a useful novel biomarker in ULMS. "
A0348	UPKB:P28065	Proteasome subunit beta type 9 (PSMB9)	decreased PSMB9 level	diagnostic	uterus	UN:0000995		uterine cancer (DOID:363)	DOID:363	PMID:28482675	"The immunohistochemistry (IHC) experiments, performed separately at several medical facilities, revealed a serious loss in the ability to induce PSMB9/beta1i expression in human uterine LMS tissues in comparison with normal human myometrium tissues located in same tissue sections. "
A0349	UPKB:P25106	Atypical chemokine receptor 3 (ACKR3)	increased ACKR3 level	prognostic	esophagus	UN:0001043		esophageal cancer (DOID:5041)	DOID:5041	PMID:33709176	"High CXCR7 expression was associated with poor prognosis in patients with EAC, and high expression of CXCR7 with its ligand CXCL12 had a stronger association with prognosis. High CXCR7 expression was significantly associated with lymphatic invasion (present vs absent, P = 0.005) and higher number of lymph node metastases (pN0-1 vs pN2-3, P = 0.0014). "
A0350	UPKB:P48061	Stromal cell-derived factor 1 (CXCL12)	increased CXCR12 level	prognostic	esophagus	UN:0001043		esophageal cancer (DOID:5041)	DOID:5041	PMID:27439769	"Immunohistochemistry revealed positive CXCR4 and CXCL12 expression in 48 (61 %) and 62 (78 %) patients, respectively. The MIB-1 proliferation index was markedly higher in ESCC with a positive expression of CXCR4 or CXCL12. "
A0351	UPKB:Q9NS71	Gastrokine 1 (GNK1)	decreased GNK1 level	prognostic	stomach	UN:0000945		stomach cancer (DOID:10534)	DOID:10534	PMID:25469040	"The present study investigated GNK1 expression in different mucosa biopsy specimens from gastric cancer, cancer-adjacent lesions, atrophic gastritis and normal control subjects (superficial gastritis patients). We found that GKN1 mRNA expression was progressively downregulated from corresponding distant non-tumour tissues to tumour tissues, and was lower than in the control tissues of both groups. This suggested that low or absent expression of GKN1 may contribute to gastric carcinogenesis. This is consistent with a previous study that demonstrated decreased GKN1 expression in gastric cancer tissues. In addition, we analysed GKN1 expression in two types of gastric cancer and found that the mRNA level of GKN1 was lower in patients with diffuse type gastric cancer. This indicates that GKN1 may be related to tumour classification. "
A0352	UPKB:P35398	Nuclear receptor ROR-alpha gene promoter methylation (RORA)	increased methylation	diagnostic	stomach	UN:0000945		stomach cancer (DOID:10534)	DOID:10534	PMID:19375421	"When considering progressive stages, 2 patterns were evident: (1) type 1 markers, showing consistently high levels of methylation in both gastric dysplasia and cancer (MINT25 and GDNF); (2) type 2 markers, showing high levels of methylation in early gastric cancer and gastric dysplasia but decreased levels in advanced gastric cancer (RORA, ADAM23, PRDM5, and MLF1). Of interest, use of the type 2 markers showed higher methylation levels in gastric dysplasia than in advanced gastric cancer (P < .001), which is consistent with our studies in ulcerative colitis and colon cancer. RORA and MINT25 were more hypermethylated in intestinal type GCs than those of diffuse type GCs, whereas CDH1 showed opposite patterns of methylation. "
A0353	UPKB:P35354	Cyclooxygenase-2 (COX-2)	increased COX-2 level	prognostic	uterus	UN:0000995	49476-5	uterine cancer (DOID:363)	DOID:363	PMID:15589595	COX-2 overexpression was noted in one third of the cases in both early and advanced stage disease. These patients fared significantly worse than those without COX-2 overexpression. 
A0354	UPKB:Q8IVL1	Neuron navigator-2 (NAV2)	increased NAV2 level	prognostic	uterus	UN:0000995		uterine cancer (DOID:363)	DOID:363	PMID:28643014	"The presence of any degree of NAV2, assessed in 159 of these patients who had informative cores, was significantly related to shorter Overall Survival (OS) (p = 0.037; Fig. 2a). Expression was analyzed for association with clinicopathologic parameters and survival. TGLN (p < 0.001), NAV2 (p < 0.001), and FABP3 (p = 0.005) were overexpressed in LMS compared to LG-ESS, whereas nuclear CCND2 (p < 0.001) was overexpressed in LG-ESS. NAV2 and CCND2 are novel candidate prognostic markers in LMS and LG-ESS, respectively. "
A0355	UPKB:P30279	Cyclin D2 (CCND2)	increased CCND2 level	prognostic	uterus	UN:0000995		uterine cancer (DOID:363)	DOID:363	PMID:28643014	"The presence of nuclear CCND2 expression in >10% tumor cells, assessed in 62 of these patients who had informative cores, was significantly related to longer Overall Survival (OS) (p = 0.012; Fig. 2b). TGLN (p < 0.001), NAV2 (p < 0.001), and FABP3 (p = 0.005) were overexpressed in LMS compared to LG ESS, whereas nuclear CCND2 (p < 0.001) was overexpressed in LG-ESS. NAV2 expression was associated with shorter overall survival in patients with LMS (p = 0.037), whereas nuclear CCND2 expression in LG-ESS was significantly related to longer survival (p = 0.012) in univariate analysis. Nuclear CCND2 expression was an independent prognosticator in Cox multivariate analysis (p = 0.023). In conclusion, TGLN, FABP3, NAV2, and nuclear CCND2 aid in differentiating LG-ESS from LMS. NAV2 and CCND2 are novel candidate prognostic markers in LMS and LG-ESS, respectively. "
A0356	UPKB:Q01995	Transgelin (TAGLN)	increased TAGLN level	diagnostic	smooth muscle tissue	UN:0001135		uterine cancer (DOID:363)	DOID:363	PMID:23174934	"For the diagnosis of leiomyosarcomas versus all other sarcomas including GIST, transgelin emerged as the best diagnostic marker with 83% Se, 82% Sp, a PPV of 67%, a NPV of 92% and an accuracy rate of 83%. "
